title_raw,year,journal_raw,doi_raw,pais,adsorbente,analitos,qmax_mg_g,remocion_pct,isoterma,cinetica,phpzc,bet_m2g,ph_operacional,dosis_g_l,tipo_matriz,ciclos_regen,etiqueta,score
"A Review of Sources, Worldwide Legislative Measures and the Factors Influencing the Treatment Technologies for Contaminants of Emerging Concern (CECs)",2025,Current Pollution Reports,10.1007/s40726-025-00357-7,australia,Carbon activado,,,88.0,,,,,,,,,INCLUIDO_ALTA,59
Photocatalytic degradation of tetracycline antibiotic using nitrogen-doped reduced graphene oxide-supported titania/platinum nanoparticles,2025,npj Materials Degradation,10.1038/s41529-025-00607-5,,Nanocompuesto,Tetraciclina,,,,,,,,,,,INCLUIDO_ALTA,49
Preparation of MOF-5 imprinted chromium ferrite and its application in decontaminating metronidazole and penicillin G contaminated water system,2025,Scientific Reports,10.1038/s41598-025-00508-2,nigeria,MOF,,,,Langmuir + Freundlich,,,,,,,,INCLUIDO_ALTA,98
Ag/FeMgOx composite-modified granular activated carbon for efficient norfloxacin removal and antibiotic resistance gene suppression,2025,Separation and Purification Technology,10.1016/j.seppur.2025.133685,china,Carbon activado,Norfloxacino,,99.35,,,,,,,,,INCLUIDO_ALTA,89
Experimental and Theoretical Study of Antibiotics Removal via an Electrolytic Carbon: Statistical Physics Modeling and DFT Calculations,2025,Langmuir,10.1021/acs.langmuir.5c04324,tunisia,,Amoxicilina,,,,,,,,,,,INCLUIDO_ALTA,64
High-efficiency Cu2O/CuFe-LDH nanocomposite for Fenton degradation of organic pollutants: Boosted dual redox cycles,2025,Applied Catalysis A: General,10.1016/j.apcata.2025.120516,china,Nanocompuesto,Tetraciclina,,,,PFO,,,,,,,INCLUIDO_ALTA,31
Fe/S co-doped biochar catalysts for enhanced peroxymonosulfate activation: Synergistic effects of catalysis and anti-deactivation on antibiotic degradation,2025,Journal of Cleaner Production,10.1016/j.jclepro.2025.147005,china,Biochar,Tetraciclina,,,,,,,,,,,INCLUIDO_ALTA,40
Facile ultrasound-assisted synthesis of heterogeneous g-C3N4/ZnO nanocomposite for tetracycline adsorption from aqueous solution,2025,Colloids and Surfaces A: Physicochemical and Engineering Aspects,10.1016/j.colsurfa.2025.137519,romania,Nanocompuesto,Tetraciclina,,,Langmuir + Freundlich,PSO,,,,,,,INCLUIDO_ALTA,80
Dual-functional cellulose-MOF hybrid membranes: Synergistic removal and disinfection for tackling antibiotic pollution,2025,Chemical Engineering Journal,10.1016/j.cej.2025.169644,china,MOF,Tetraciclina,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,111
Reed biochar by microwave-assisted pyrolysis for the removal of tetracycline in water,2025,Environmental Research,10.1016/j.envres.2025.122518,spain,Biochar,Tetraciclina,,,Langmuir,,,1692.0,,0.25,,,INCLUIDO_ALTA,58
Mn doped Fe-gallate acid MOFs loaded on the surface of biomass cotton fibers: Fenton-like degradation of tetracycline,2025,Environmental Research,10.1016/j.envres.2025.122454,china,,Tetraciclina,,90.3,,,,,,,,,INCLUIDO_ALTA,37
Tuning charge dynamics in MIL-88A(Fe) via decoration by boron carbon nitride quantum dots for superior photocatalytic elimination performance,2025,Materials Science in Semiconductor Processing,10.1016/j.mssp.2025.109894,,MOF,Tetraciclina,,71.2,,,,,,,,,INCLUIDO_ALTA,41
Design of a light-responsive 3D Cu-MOF for selective photodegradation of oxytetracycline remediation,2025,Journal of Molecular Structure,10.1016/j.molstruc.2025.143036,italy,MOF,Oxitetraciclina; Sulfametoxazol,,,,PFO,,,,,,,INCLUIDO_ALTA,46
Nature-inspired Z-scheme SnO2 @ZnO n–n heterostructure photocatalyst for reactive oxygen species-mediated degradation of emerging contaminants in wastewater,2025,New Journal of Chemistry,10.1039/d5nj04175a,india,Nanocompuesto,,,,,PFO,,,,,Sintetica,,INCLUIDO_ALTA,19
Preparing Biochars from Antibiotic Mycelial Residue for Adsorptive Removal of Oxytetracycline in Water,2025,Huan jing ke xue= Huanjing kexue,10.13227/j.hjkx.202410074,,Biochar,Oxitetraciclina,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,82
Sensitive detection of fluoroquinolone antibiotics using Fe3O4@MOF@COFs-based magnetic solid-phase extraction coupled with HPLC,2025,Journal of Chromatography A,10.1016/j.chroma.2025.466341,china,MOF,Ciprofloxacino; Norfloxacino,,,Langmuir + Freundlich,PFO + PSO,,,,,,,INCLUIDO_ALTA,69
A novel hierarchical porous 2.5D electrode system with molecular sieve based particles: Towards efficient electrochemical oxidation of various pollutants by a single-pass process,2025,Journal of Hazardous Materials,10.1016/j.jhazmat.2025.140205,china,,Tetraciclina; Ciprofloxacino,,100.0,,,,,,,Real,,INCLUIDO_MEDIA,9
Efficient removal of polystyrene nanoplastics from complex water system through multiple driving forces with MOF-based composite,2025,Journal of Hazardous Materials,10.1016/j.jhazmat.2025.140171,china,MOF,,,81.0,,,,,,,,25.0,INCLUIDO_ALTA,56
Novel CoTeO3@β-C3N4 nanohybrids for removing pharmaceutical contaminants from natural water samples,2025,Journal of Molecular Structure,10.1016/j.molstruc.2025.143020,saudi arabia,,Ciprofloxacino,,,Langmuir,PSO,,,,,Sintetica,,INCLUIDO_ALTA,51
Fungal mycelium enhanced magnetic biochar from rice straw for efficient tetracycline adsorption: A sustainable strategy for agricultural waste valorization,2025,Industrial Crops and Products,10.1016/j.indcrop.2025.122119,china,Biochar,Tetraciclina,,99.31,,,,,,,,,INCLUIDO_ALTA,61
Investigating mathematical models for the surface adsorption process of tetracycline antibiotic using a CuFe12O19/CuS green magnetic nanocomposite,2025,Biomass Conversion and Biorefinery,10.1007/s13399-024-05730-y,,Nanocompuesto,Tetraciclina,,,Langmuir + Freundlich,,,,,2.0,,,INCLUIDO_ALTA,123
Oil palm leaf-derived nanoporous carbon via hydrothermal carbonization combined with NaOH microwave activation for tetracycline adsorption,2025,Biomass Conversion and Biorefinery,10.1007/s13399-024-05661-8,thailand,Biochar,Tetraciclina,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,66
Enhanced adsorption of cephalexin from the water system using the biochar derived from Typha angustifolia: response surface methodology analysis for process optimization,2025,Water Practice and Technology,10.2166/wpt.2025.131,india,Biochar,,,,Freundlich,PSO,,,,0.1161,,,INCLUIDO_ALTA,73
Adsorption of Some Heavy Metals and Dyes in Aquatic Environment by Using Sludge Biochars Obtained at Different Pyrolysis Temperatures,2025,Egyptian Journal of Aquatic Biology and Fisheries,10.21608/ejabf.2025.438728.6925,iraq,Biochar,,,,Langmuir,,,,,5.0,,,INCLUIDO_ALTA,57
Eco-friendly nanoadsorbent for sustainable removal of cefixime from water: Dendrimer-modified graphene quantum dots with response surface optimization,2025,Environmental Technology and Innovation,10.1016/j.eti.2025.104647,,,,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,71
"Loofah Sponge Has a Potential Multifunctional Role for Enhanced Tetracycline Biodegradation: Carrier, Putative Nutrient Releaser and Solubilizer",2025,Processes,10.3390/pr13113567,china,,Tetraciclina,,,,,,,,,,11.0,INCLUIDO_ALTA,52
Adsorbents Made from Cotton Textile Waste—Application to the Removal of Tetracycline in Water,2025,Bioengineering,10.3390/bioengineering12111230,saudi arabia,Carbon activado,Tetraciclina,,,Freundlich,PSO,,700.0,,,,,INCLUIDO_ALTA,97
Occurrence of Microplastics in Inland and Island Wastewater Treatment Plants and the Role of Suspended Solids as Monitoring Indicators,2025,Water (Switzerland),10.3390/w17223330,thailand,,,,,,,,,,,,,INCLUIDO_ALTA,30
Magnetite-Doped Activated Carbon Beads and Powder Derived from Chitosan for Adsorption of Emerging Contaminants in Drinkable Water,2025,Molecules,10.3390/molecules30224443,france,Carbon activado,,,,Langmuir + Freundlich,,,,,,,,INCLUIDO_ALTA,67
Synergistic Impact of Copper Nanoparticles Functionalized with Magnetic Chitosan on the Enhanced Adsorptive Sequestration of Metformin Diabetic Drug from Environmental Samples,2025,Polymers,10.3390/polym17223046,saudi arabia,Nanocompuesto,,,,Langmuir,,,,,,Real,,INCLUIDO_ALTA,97
"Sustainable hybrid constructed wetland-biological trickling filter system for simultaneous removal of antibiotics and heavy metals: Performance, mechanisms, and microbial insights",2025,Journal of Water Process Engineering,10.1016/j.jwpe.2025.108979,china,Biochar,Tetraciclina; Sulfametoxazol,,94.0,,,,,,,,,INCLUIDO_ALTA,42
Individual and simultaneous adsorption of antibiotics oxytetracycline and tetracycline in water using CeO2/Al2O3 nanocomposites,2025,Journal of Water Process Engineering,10.1016/j.jwpe.2025.108916,viet nam,Nanocompuesto,Tetraciclina; Oxitetraciclina,,,Freundlich,PSO,,,,,Real,,INCLUIDO_ALTA,78
Enhancing permeance and antifouling properties of PVDF nanofiltration membranes using polydopamine grafted CuO@CeO2 photocatalyst composite for antibiotic wastewater treatment,2025,Journal of Water Process Engineering,10.1016/j.jwpe.2025.109017,indonesia,Arcilla/Zeolita,Tetraciclina,,,,,,,,,,,INCLUIDO_ALTA,38
Synthesis of Na-P1 Zeolite from Municipal Solid Waste Incineration Fly Ash for Efficient Adsorption of Tetracycline from Aqueous Solution,2025,Water (Switzerland),10.3390/w17213118,china,Arcilla/Zeolita,Tetraciclina,,,Langmuir + Freundlich,PFO,,,,,,,INCLUIDO_ALTA,81
Hydrothermal Modification of Activated Carbon Enhances Acetaminophen Adsorption: Experimental and Computational Evidence of π–π Interaction Dominance,2025,Molecules,10.3390/molecules30214295,spain,Carbon activado,,,,Langmuir + Freundlich,PSO,,,,,,,INCLUIDO_ALTA,72
Kinetics and Isotherm Study of Ceftriaxone Removal Using Functionalized Biochar Combined with Photocatalysis,2025,Molecules,10.3390/molecules30214291,portugal,Biochar,,,75.0,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,98
Green Adsorption Strategy for the Efficient Removal of Moxifloxacin from Wastewater via Hollow Carbon Spheres,2025,Journal of Analytical Chemistry,10.1134/S1061934825700984,,,,,,Langmuir,,,,,,Real,,INCLUIDO_ALTA,76
"Unveiling the enhanced rifampicin degradation in water by Ni/Fe dual anchored tubular gC3N4 as a peroxymonosulfate activator: Insight into mechanism, degradation pathway and by-products toxicity evaluation",2025,Journal of Water Process Engineering,10.1016/j.jwpe.2025.108983,india,,,,,,PFO,,,,,Real,,INCLUIDO_ALTA,28
"Optimization and mechanistic insights into amoxicillin adsorption by KOH-modified palm kernel shell biochar: Experimental, Box-Behnken response surface methodology, and density functional theory analysis",2025,Chemical Engineering Research and Design,10.1016/j.cherd.2025.10.038,malaysia,Carbon activado,Amoxicilina,,,Langmuir,PSO,,798.35,,,,,INCLUIDO_ALTA,61
Removal of ciprofloxacin from water using pH-tunable GO/chitosan beads: Batch and fixed-bed column studies with breakthrough modeling and regeneration,2025,Journal of Water Process Engineering,10.1016/j.jwpe.2025.108915,viet nam,Nanocompuesto,Ciprofloxacino,,31.03,Freundlich,PSO,,,,,,5.0,INCLUIDO_ALTA,92
Integrated hybrid process development based on electrocoagulation and adsorption approaches for the removal of cefixime antibiotic from hospital wastewater,2025,Applied Water Science,10.1007/s13201-025-02634-8,,Biopolimero,,,,,,,,,,,,INCLUIDO_ALTA,67
Optimizing the functional performance of Ce-based UiO-66 for ciprofloxacin removal: From synthesis to techno-economic assessment,2025,Chemical Engineering Research and Design,10.1016/j.cherd.2025.10.035,indonesia,,Ciprofloxacino,,,Langmuir,,,,,1.1,Sintetica,,INCLUIDO_ALTA,49
Magnetic nanocellulose for losartan removal: Adsorption and ecotoxicity assessment,2025,International Journal of Biological Macromolecules,10.1016/j.ijbiomac.2025.148191,brazil,Nanocompuesto,,,96.36,,,,,,,,,INCLUIDO_ALTA,64
Phytogenic rGO@ZnCo2O4spinel nanoarchitecture for solar-induced detoxification of endocrine disruptors: interface engineering and charge carrier modulation,2025,Environmental Science: Nano,10.1039/d5en00830a,india,Nanocompuesto,,,75.0,,,,,,,,,INCLUIDO_ALTA,23
Enhanced cephalosporin antibiotics degradation through simultaneous electrooxidation-elecrocoagulation treatment using IrO₂-RuO₂-TiO₂-Ta₂O₅ mixed metal oxide anode,2025,Journal of Water Process Engineering,10.1016/j.jwpe.2025.108878,,,,,,,,,,,,,,INCLUIDO_ALTA,43
Revolutionizing antibiotic elimination: g-C3N4modified Al2Cr2O6nanocomposite for outstanding adsorption of ciprofloxacin,2025,Diamond and Related Materials,10.1016/j.diamond.2025.112844,saudi arabia,Nanocompuesto,Ciprofloxacino,,,Sips,PSO,,,,,,,INCLUIDO_ALTA,100
Large-scale deployment of single-atom catalysts via cross-scale confinement in ceramic membranes for advanced water treatment,2025,Nature Water,10.1038/s44221-025-00512-w,china,,,,97.0,,,,,,,,,INCLUIDO_ALTA,18
Chitosan-derived magnetic nitrogen/selenium-doped porous carbon: A sustainable and high-performance adsorbent for removal of organic pollutants from water and wastewater,2025,Environmental Technology and Innovation,10.1016/j.eti.2025.104526,,Nanocompuesto,Tetraciclina,,98.0,Langmuir,PSO,,331.07,,,,,INCLUIDO_ALTA,112
"Engineering BiSI-based catalysts for optimized sonophotocatalytic degradation of contaminants of emerging concern: Functionalization, defect engineering, and heterojunctions",2025,Environmental Technology and Innovation,10.1016/j.eti.2025.104545,spain,Nanocompuesto,,,,,,,,,,,,INCLUIDO_ALTA,23
Magnetic Fe₃O₄NPs@nanoclay composite for efficient adsorptive removal of NSAIDs from environmental water with kinetic study of the adsorption process,2025,Microchemical Journal,10.1016/j.microc.2025.115442,egypt,Nanocompuesto,,,,,PSO,,,,,Real,,INCLUIDO_ALTA,75
The efficient adsorption and removal of levofloxacin by hyperbranched polyamide-aminated dialdehyde cellulose hydrogel,2025,Results in Chemistry,10.1016/j.rechem.2025.102712,china,Biopolimero,Levofloxacino,,,Langmuir,,,,,,,14.0,INCLUIDO_ALTA,97
pH-resilient magnetic biochar-MOF hybrids for sustainable norfloxacin removal: Synergistic confinement and coordination mechanisms in real aquatic matrices,2025,Chemical Engineering Journal,10.1016/j.cej.2025.168752,china,Biochar,Norfloxacino,,,,,,,,,Real,,INCLUIDO_ALTA,92
Reinforced MIL-100(Fe) immobilization in wood fiber-based “dual-lock” hydrogels for enhanced photo-Fenton-like catalysis with minimal iron leaching,2025,Chemical Engineering Journal,10.1016/j.cej.2025.168663,china,Biopolimero,Tetraciclina; Ciprofloxacino,,,,,,156.0,,,,,INCLUIDO_ALTA,29
Strategic Design of TiO2-SnS Hybrid Nanostructures: Dual-Function Catalysts for Antibiotic Removal and Solar Energy Conversion in DSSCs,2025,Journal of Electronic Materials,10.1007/s11664-025-12377-6,india,Nanocompuesto,Ciprofloxacino,,,,PFO,,,,,,,INCLUIDO_ALTA,33
Effect of Operational Parameters on the Removal of Pharmaceuticals Using Pine-Based Activated Carbon,2025,Asian Journal of Green Chemistry,10.48309/AJGC.2025.536292.1779,iraq,Carbon activado,Tetraciclina; Amoxicilina,,,,,,,,,,,INCLUIDO_ALTA,86
Novel magnetic MgFe2O4/CAU-17 composites with improved photocatalytic degradation of the antibiotic tetracycline under natural sunlight,2025,Results in Chemistry,10.1016/j.rechem.2025.102666,viet nam,MOF,Tetraciclina,,,,,,,,,,,INCLUIDO_ALTA,31
Comparative evaluation of functionalized magnetic perlite–MWCNT composites for removing azacitidine and pemetrexed from water,2025,Microchemical Journal,10.1016/j.microc.2025.115142,,,,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,65
DTPA-chitosan mushroom waste biochar for efficient removal of tetracycline from wastewater,2025,Environmental Technology and Innovation,10.1016/j.eti.2025.104472,china,Biochar,Tetraciclina,,,Langmuir,PSO,,,,,Sintetica,,INCLUIDO_ALTA,123
Sorption and desorption behavior of hydroxychloroquine and ivermectin in WWTP sludge: kinetic and equilibrium insights,2025,Journal of Chemical Technology and Biotechnology,10.1002/jctb.70047,brazil,,,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,65
Multifunctional RE-MOFs in water decontamination: From detection to degradation,2025,Inorganic Chemistry Communications,10.1016/j.inoche.2025.115280,india,MOF,,,,,,,,,,,,INCLUIDO_ALTA,60
The combined effect of pyrolysis temperature and surfactant on adsorption of microplastics by spontaneous magnetism biochar from sludge and red mud,2025,Journal of Analytical and Applied Pyrolysis,10.1016/j.jaap.2025.107327,mongolia,Biochar,,,,,,,,,,,,INCLUIDO_ALTA,61
Interfacial charge engineering in npn-type BOI/UN/AgI heterojunction for visible-light tetracycline photodegradation: Synergistic polarization enhancement and carrier lifetime prolongation,2025,Inorganic Chemistry Communications,10.1016/j.inoche.2025.115278,china,,Tetraciclina,,90.0,,,,25.32,,,,,INCLUIDO_ALTA,35
Surface functionalized silica mesoporous nanocomposite with enhanced adsorption and antibacterial properties for the removal of emerging contaminants from aqueous media,2025,Inorganic Chemistry Communications,10.1016/j.inoche.2025.115240,,Nanocompuesto,,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,74
Insights into the Properties and Adsorption–desorption Behaviors of Aged Microplastics with Different Colors,2025,"Water, Air, and Soil Pollution",10.1007/s11270-025-08395-z,china,,Tetraciclina,,,Freundlich,,,,,,Sintetica,,INCLUIDO_ALTA,89
In situ confinement of Fe3O4 nanocrystalline in millimeter-sized anion exchange resin for enhanced bisphenol A adsorption,2025,Reactive and Functional Polymers,10.1016/j.reactfunctpolym.2025.106426,china,Nanocompuesto,,,,,,,,,,,,INCLUIDO_ALTA,65
Machine learning-based prediction and optimization of effective removal of tetracycline from wastewater using magnetic MoS2/polyglucosamine/β-cyclodextrin nanocomposite,2025,Journal of the Taiwan Institute of Chemical Engineers,10.1016/j.jtice.2025.106315,,Nanocompuesto,Tetraciclina,,,,PSO,,,,,,,INCLUIDO_ALTA,46
"Comprehensive study on efficient diclofenac sodium removal using walnut and pistachio shell activated carbon: ANN, kinetics, isotherms, thermodynamics and DFT calculations",2025,Biomass and Bioenergy,10.1016/j.biombioe.2025.108216,,Carbon activado,,,,,PFO + PSO,,,7.0,,,,INCLUIDO_ALTA,89
